fwd_poly,inv_poly_2_1,inv_poly_2_2,inv_poly_2_3,avg_err_2,inv_poly_3_1,inv_poly_3_2,inv_poly_3_3,inv_poly_3_4,avg_err_3,inv_poly_4_1,inv_poly_4_2,inv_poly_4_3,inv_poly_4_4,inv_poly_4_5,avg_err_4,inv_poly_5_1,inv_poly_5_2,inv_poly_5_3,inv_poly_5_4,inv_poly_5_5,inv_poly_5_6,avg_err_5
[0 0.4398 6.0815e-05 -1.42e-09],1.35784873821335e-06,0.850985919106878,1543.65789727961,550.393744896899,1.16442470073959e-09,-5.03512925553181e-05,1.44196232027807,351.112938270731,138.538570676339,9.77129277313557e-15,5.86879028202926e-10,-3.95541865115108e-05,1.37511086813513,429.689523428138,136.589441156915,5.21463995661486e-18,-3.75113932456238e-13,1.05930297511449e-08,-0.000147182190501228,1.79569161103227,107.538389881917,48.5518535144307
[0 1.65 0.0006435 -2.67e-08],-2.5138770687157e-07,0.187699643686363,861.299227982728,242.864944305357,2.76986606627708e-11,-3.46577286551569e-06,0.283288183207407,367.33188952455,61.4000587396642,-2.23327908997406e-16,6.24035672408572e-11,-5.16882137109667e-06,0.310890270393519,283.097436049346,55.91260367193,1.59831168108631e-20,-3.33566241206865e-15,2.75728431109041e-10,-1.12136213235757e-05,0.373077008944949,157.272784440309,21.7427182030665
[-0.1 0.00419 2.232e-06 -1.52e-10],-0.148385729882264,89.240565449565,444.647939516688,116.252860463817,0.00632846428615341,-1.08046165626795,124.442218313295,211.022752182298,35.0406650999007,-6.45004088461044e-05,0.0190795554090004,-1.87637607629657,140.870428433107,146.538355593643,24.6755219596829,2.01215836876381e-06,-0.000563603548639046,0.0626442551595725,-3.44845801611752,161.487336500699,93.033688849109,11.7068286684935
[-0.1 0.00419 2.232e-06 -1.52e-10],-0.148385729882264,89.240565449565,444.647939516688,116.252860463817,0.00632846428615341,-1.08046165626795,124.442218313295,211.022752182298,35.0406650999007,-6.45004088461044e-05,0.0190795554090004,-1.87637607629657,140.870428433107,146.538355593643,24.6755219596829,2.01215836876381e-06,-0.000563603548639046,0.0626442551595725,-3.44845801611752,161.487336500699,93.033688849109,11.7068286684935
[3.9067 0.171161 -5.61e-07 2.66e-11 -4.1e-16],-3.86183389763426e-07,5.98866090246979,-64.8553826779423,9.64159932071897,-3.09898657933198e-09,2.26003003553139e-05,5.94350990463953,-46.8822296474287,8.11551211396599,3.13120658576223e-12,-3.40578642142207e-08,0.000120527085160444,5.83769901507473,-22.4151954115872,0.0638785520216626,1.70087624361759e-17,2.92102408415705e-12,-3.31375962435378e-08,0.000118839138982824,5.83885729892635,-22.5865057433145,0.0534630182637199
[6.381 0.1698019 -3.92e-07 2.08e-11 -3.41e-16],-3.73595742017897e-06,5.98766032862406,-63.0423013559895,6.86865787114256,-8.65089463184844e-10,2.69857115648959e-06,5.97498397377389,-57.9769052077678,6.74513608300592,2.58151570134521e-12,-2.64626254752718e-08,8.39167136834625e-05,5.88690522608815,-37.4729017694112,0.024765630850971,-1.52419913656941e-19,2.58340474049498e-12,-2.64709223372838e-08,8.39319853174426e-05,5.88689469767811,-37.4713279103106,0.0246477146654983
[0.03929331 0.16753 -2.69e-07 1.55e-11 -2.59e-16],-6.26828120130025e-06,6.03980975125107,-17.0257912127839,5.16868757616294,-2.73825601870266e-10,-4.25130020229595e-06,6.03588067093789,-15.4832640963422,5.15784751795437,2.02931338121302e-12,-2.02029307247973e-08,5.83147729725348e-05,5.9689095622778,-0.256625023150354,0.0275595281018084,-7.11236178100003e-18,2.11662085707031e-12,-2.0582469992059e-08,5.90052387024192e-05,5.96844081678662,-0.188757016185117,0.0136012907952098
[-3.2 0.16501 9.1e-08 -4.9e-12 1.2e-16],-1.17262011339621e-05,6.06950451379213,10.6403057151817,5.95987166959004,-2.79938000247883e-09,8.85595173446087e-06,6.0295246674848,26.2163289476794,2.31532250514697,-9.08853980691365e-13,6.1129347926039e-09,-1.9065601673042e-05,6.05930553950855,19.5150912033973,0.0509298556287586,1.5926888572284e-17,-1.10411158867952e-12,6.96030214811479e-09,-2.0603258083939e-05,6.06034458149596,19.3667706424663,0.0117752993153529
[0.117396 0.3369 -7.26e-07 5.55e-11 -1.44e-15],1.1915560263702e-05,2.92105639728989,67.30086339836,42.3926763184704,2.63070169361517e-09,-2.6288707404048e-05,3.06785945646724,-46.3163744783541,16.6604492515953,4.40155735701607e-13,-5.88026600780377e-09,2.63367768799302e-05,2.95691606583846,3.31208252166264,1.72884540783938,1.8090023170458e-17,3.24331690313113e-15,-2.14260984287474e-09,1.29550668599511e-05,2.97478942419896,-1.77029030088439,0.650510966545699
